##No.  X  Y  Z  Yaw  Pitch  Roll  Weld_En
1, 6.25, 41.867, 1.495, 0, 0, 0, 0
1, 5.356, 42.761, 1.495, 0, 0, 0, 1
1, 3.853, 48.367, 1.495, 0, 0, 0, 1
1, 5.356, 53.973, 1.495, 0, 0, 0, 1
1, 6.25, 54.867, 1.495, 0, 0, 0, 1
1, -1.119, 54.867, 1.495, 0, 0, 0, 1
1, -0.226, 53.973, 1.495, 0, 0, 0, 1
1, 1.277, 48.367, 1.495, 0, 0, 0, 1
1, -0.226, 42.761, 1.495, 0, 0, 0, 1
1, -1.119, 41.867, 1.495, 0, 0, 0, 1
1, 6.25, 41.867, 1.495, 0, 0, 0, 1
1, 25.565, 37.867, 1.495, 0, 0, 0, 0
1, 25.565, 58.867, 1.495, 0, 0, 0, 1
1, -20.435, 58.867, 1.495, 0, 0, 0, 1
1, -20.435, 37.867, 1.495, 0, 0, 0, 1
1, 25.565, 37.867, 1.495, 0, 0, 0, 1
1, 18.601, 42.244, 1.495, 0, 0, 0, 0
1, 15.065, 41.296, 1.495, 0, 0, 0, 1
1, 11.53, 42.244, 1.495, 0, 0, 0, 1
1, 8.942, 44.831, 1.495, 0, 0, 0, 1
1, 7.995, 48.367, 1.495, 0, 0, 0, 1
1, 8.942, 51.903, 1.495, 0, 0, 0, 1
1, 11.53, 54.49, 1.495, 0, 0, 0, 1
1, 15.065, 55.438, 1.495, 0, 0, 0, 1
1, 18.601, 54.49, 1.495, 0, 0, 0, 1
1, 21.188, 51.903, 1.495, 0, 0, 0, 1
1, 22.136, 48.367, 1.495, 0, 0, 0, 1
1, 21.188, 44.831, 1.495, 0, 0, 0, 1
1, 18.601, 42.244, 1.495, 0, 0, 0, 1
1, -3.812, 44.831, 1.495, 0, 0, 0, 0
1, -6.399, 42.244, 1.495, 0, 0, 0, 1
1, -9.935, 41.296, 1.495, 0, 0, 0, 1
1, -13.47, 42.244, 1.495, 0, 0, 0, 1
1, -16.058, 44.831, 1.495, 0, 0, 0, 1
1, -17.005, 48.367, 1.495, 0, 0, 0, 1
1, -16.058, 51.903, 1.495, 0, 0, 0, 1
1, -13.47, 54.49, 1.495, 0, 0, 0, 1
1, -9.935, 55.438, 1.495, 0, 0, 0, 1
1, -6.399, 54.49, 1.495, 0, 0, 0, 1
1, -3.812, 51.903, 1.495, 0, 0, 0, 1
1, -2.864, 48.367, 1.495, 0, 0, 0, 1
1, -3.812, 44.831, 1.495, 0, 0, 0, 1
2, 6.25, 54.867, 2.795, 0, 0, 0, 0
2, -1.119, 54.867, 2.795, 0, 0, 0, 1
2, -0.226, 53.973, 2.795, 0, 0, 0, 1
2, 1.277, 48.367, 2.795, 0, 0, 0, 1
2, -0.226, 42.761, 2.795, 0, 0, 0, 1
2, -1.119, 41.867, 2.795, 0, 0, 0, 1
2, 6.25, 41.867, 2.795, 0, 0, 0, 1
2, 5.356, 42.761, 2.795, 0, 0, 0, 1
2, 3.853, 48.367, 2.795, 0, 0, 0, 1
2, 5.356, 53.973, 2.795, 0, 0, 0, 1
2, 6.25, 54.867, 2.795, 0, 0, 0, 1
2, 25.565, 58.867, 2.795, 0, 0, 0, 0
2, -20.435, 58.867, 2.795, 0, 0, 0, 1
2, -20.435, 37.867, 2.795, 0, 0, 0, 1
2, 25.565, 37.867, 2.795, 0, 0, 0, 1
2, 25.565, 58.867, 2.795, 0, 0, 0, 1
2, 18.601, 54.49, 2.795, 0, 0, 0, 0
2, 21.188, 51.903, 2.795, 0, 0, 0, 1
2, 22.136, 48.367, 2.795, 0, 0, 0, 1
2, 21.188, 44.831, 2.795, 0, 0, 0, 1
2, 18.601, 42.244, 2.795, 0, 0, 0, 1
2, 15.065, 41.296, 2.795, 0, 0, 0, 1
2, 11.53, 42.244, 2.795, 0, 0, 0, 1
2, 8.942, 44.831, 2.795, 0, 0, 0, 1
2, 7.995, 48.367, 2.795, 0, 0, 0, 1
2, 8.942, 51.903, 2.795, 0, 0, 0, 1
2, 11.53, 54.49, 2.795, 0, 0, 0, 1
2, 15.065, 55.438, 2.795, 0, 0, 0, 1
2, 18.601, 54.49, 2.795, 0, 0, 0, 1
2, -3.812, 51.903, 2.795, 0, 0, 0, 0
2, -2.864, 48.367, 2.795, 0, 0, 0, 1
2, -3.812, 44.831, 2.795, 0, 0, 0, 1
2, -6.399, 42.244, 2.795, 0, 0, 0, 1
2, -9.935, 41.296, 2.795, 0, 0, 0, 1
2, -13.47, 42.244, 2.795, 0, 0, 0, 1
2, -16.058, 44.831, 2.795, 0, 0, 0, 1
2, -17.005, 48.367, 2.795, 0, 0, 0, 1
2, -16.058, 51.903, 2.795, 0, 0, 0, 1
2, -13.47, 54.49, 2.795, 0, 0, 0, 1
2, -9.935, 55.438, 2.795, 0, 0, 0, 1
2, -6.399, 54.49, 2.795, 0, 0, 0, 1
2, -3.812, 51.903, 2.795, 0, 0, 0, 1
3, 6.25, 54.867, 4.095, 0, 0, 0, 0
3, -1.119, 54.867, 4.095, 0, 0, 0, 1
3, -0.226, 53.973, 4.095, 0, 0, 0, 1
3, 1.277, 48.367, 4.095, 0, 0, 0, 1
3, -0.226, 42.761, 4.095, 0, 0, 0, 1
3, -1.119, 41.867, 4.095, 0, 0, 0, 1
3, 6.25, 41.867, 4.095, 0, 0, 0, 1
3, 5.356, 42.761, 4.095, 0, 0, 0, 1
3, 3.853, 48.367, 4.095, 0, 0, 0, 1
3, 5.356, 53.973, 4.095, 0, 0, 0, 1
3, 6.25, 54.867, 4.095, 0, 0, 0, 1
3, 25.565, 58.867, 4.095, 0, 0, 0, 0
3, -20.435, 58.867, 4.095, 0, 0, 0, 1
3, -20.435, 37.867, 4.095, 0, 0, 0, 1
3, 25.565, 37.867, 4.095, 0, 0, 0, 1
3, 25.565, 58.867, 4.095, 0, 0, 0, 1
3, 21.188, 51.903, 4.095, 0, 0, 0, 0
3, 22.136, 48.367, 4.095, 0, 0, 0, 1
3, 21.188, 44.831, 4.095, 0, 0, 0, 1
3, 18.601, 42.244, 4.095, 0, 0, 0, 1
3, 15.065, 41.296, 4.095, 0, 0, 0, 1
3, 11.53, 42.244, 4.095, 0, 0, 0, 1
3, 8.942, 44.831, 4.095, 0, 0, 0, 1
3, 7.995, 48.367, 4.095, 0, 0, 0, 1
