##No.  X  Y  Z  Yaw  Pitch  Roll  Weld_En
1, -24.904, 17.221, 1.495, 0, 0, 0, 0
1, -24.904, 23.221, 1.495, 0, 0, 0, 1
1, -30.904, 23.221, 1.495, 0, 0, 0, 1
1, -30.904, 17.221, 1.495, 0, 0, 0, 1
1, -24.904, 17.221, 1.495, 0, 0, 0, 1
1, 0.096, 23.221, 1.495, 0, 0, 0, 0
1, -10.904, 23.221, 1.495, 0, 0, 0, 1
1, -10.904, 12.221, 1.495, 0, 0, 0, 1
1, 0.096, 12.221, 1.495, 0, 0, 0, 1
1, 0.096, 23.221, 1.495, 0, 0, 0, 1
1, 30.096, 23.221, 1.495, 0, 0, 0, 0
1, 14.096, 23.221, 1.495, 0, 0, 0, 1
1, 14.096, 7.221, 1.495, 0, 0, 0, 1
1, 30.096, 7.221, 1.495, 0, 0, 0, 1
1, 30.096, 23.221, 1.495, 0, 0, 0, 1
1, -30.904, -27.779, 1.495, 0, 0, 0, 0
1, -4.904, -27.779, 1.495, 0, 0, 0, 1
1, -4.904, -1.779, 1.495, 0, 0, 0, 1
1, -30.904, -1.779, 1.495, 0, 0, 0, 1
1, -30.904, -27.779, 1.495, 0, 0, 0, 1
1, 30.096, -6.779, 1.495, 0, 0, 0, 0
1, 9.096, -6.779, 1.495, 0, 0, 0, 1
1, 9.096, -27.779, 1.495, 0, 0, 0, 1
1, 30.096, -27.779, 1.495, 0, 0, 0, 1
1, 30.096, -6.779, 1.495, 0, 0, 0, 1
2, -30.904, 23.221, 2.795, 0, 0, 0, 0
2, -30.904, 17.221, 2.795, 0, 0, 0, 1
2, -24.904, 17.221, 2.795, 0, 0, 0, 1
2, -24.904, 23.221, 2.795, 0, 0, 0, 1
2, -30.904, 23.221, 2.795, 0, 0, 0, 1
2, 0.096, 12.221, 2.795, 0, 0, 0, 0
2, 0.096, 23.221, 2.795, 0, 0, 0, 1
2, -10.904, 23.221, 2.795, 0, 0, 0, 1
2, -10.904, 12.221, 2.795, 0, 0, 0, 1
2, 0.096, 12.221, 2.795, 0, 0, 0, 1
2, 30.096, 7.221, 2.795, 0, 0, 0, 0
2, 30.096, 23.221, 2.795, 0, 0, 0, 1
2, 14.096, 23.221, 2.795, 0, 0, 0, 1
2, 14.096, 7.221, 2.795, 0, 0, 0, 1
2, 30.096, 7.221, 2.795, 0, 0, 0, 1
2, -30.904, -27.779, 2.795, 0, 0, 0, 0
2, -4.904, -27.779, 2.795, 0, 0, 0, 1
2, -4.904, -1.779, 2.795, 0, 0, 0, 1
2, -30.904, -1.779, 2.795, 0, 0, 0, 1
2, -30.904, -27.779, 2.795, 0, 0, 0, 1
2, 30.096, -6.779, 2.795, 0, 0, 0, 0
2, 9.096, -6.779, 2.795, 0, 0, 0, 1
2, 9.096, -27.779, 2.795, 0, 0, 0, 1
2, 30.096, -27.779, 2.795, 0, 0, 0, 1
2, 30.096, -6.779, 2.795, 0, 0, 0, 1
3, -24.904, 23.221, 4.095, 0, 0, 0, 0
3, -30.904, 23.221, 4.095, 0, 0, 0, 1
3, -30.904, 17.221, 4.095, 0, 0, 0, 1
3, -24.904, 17.221, 4.095, 0, 0, 0, 1
3, -24.904, 23.221, 4.095, 0, 0, 0, 1
3, -10.904, 23.221, 4.095, 0, 0, 0, 0
3, -10.904, 12.221, 4.095, 0, 0, 0, 1
