##No.  X  Y  Z  Yaw  Pitch  Roll  Weld_En
62, -0.384, 18.027, 38.125, 0, 0, 0, 0
62, -4.016, 19.874, 38.125, 0, 0, 0, 0
62, -8.099, 24.627, 38.125, 0, 0, 0, 0
62, -13.957, 29.191, 38.125, 0, 0, 0, 0
62, -18.277, 31.547, 38.125, 0, 0, 0, 0
62, -22.719, 33.113, 38.125, 0, 0, 0, 0
62, -26.359, 34.297, 38.125, 0, 0, 0, 0
62, -28.832, 34.657, 38.125, 0, 0, 0, 0
62, -36.965, 35.069, 38.125, 0, 0, 0, 0
62, -38.092, 35.037, 38.125, 0, 0, 0, 0
62, -45.127, 33.402, 38.125, 0, 0, 0, 0
62, -48.487, 32.649, 38.125, 0, 0, 0, 0
62, -49.175, 32.303, 38.125, 0, 0, 0, 0
62, -57.619, 27.543, 38.125, 0, 0, 0, 0
62, -59.619, 25.581, 38.125, 0, 0, 0, 0
62, -64.977, 19.937, 38.125, 0, 0, 0, 0
62, -66.878, 16.287, 38.125, 0, 0, 0, 0
62, -69.759, 10.455, 38.125, 0, 0, 0, 0
62, -70.528, 5.716, 38.125, 0, 0, 0, 0
62, -70.62, 5.247, 38.125, 0, 0, 0, 0
62, -71.434, -0.068, 38.125, 0, 0, 0, 0
62, -70.618, -4.964, 38.125, 0, 0, 0, 0
62, -69.758, -10.601, 38.125, 0, 0, 0, 0
62, -66.878, -16.431, 38.125, 0, 0, 0, 0
62, -64.977, -20.081, 38.125, 0, 0, 0, 0
62, -59.619, -25.725, 38.125, 0, 0, 0, 0
62, -57.619, -27.687, 38.125, 0, 0, 0, 0
62, -49.175, -32.447, 38.125, 0, 0, 0, 0
62, -48.487, -32.793, 38.125, 0, 0, 0, 0
62, -45.126, -33.546, 38.125, 0, 0, 0, 0
62, -38.859, -35.021, 38.125, 0, 0, 0, 0
62, -38.098, -35.181, 38.125, 0, 0, 0, 0
62, -36.965, -35.213, 38.125, 0, 0, 0, 0
62, -28.832, -34.801, 38.125, 0, 0, 0, 0
62, -26.368, -34.443, 38.125, 0, 0, 0, 0
62, -21.518, -32.707, 38.125, 0, 0, 0, 0
62, -18.268, -31.686, 38.125, 0, 0, 0, 0
62, -13.949, -29.331, 38.125, 0, 0, 0, 0
62, -12.372, -28.176, 38.125, 0, 0, 0, 0
62, -8.101, -24.773, 38.125, 0, 0, 0, 0
62, -3.961, -19.964, 38.125, 0, 0, 0, 0
62, -3.637, -19.895, 38.125, 0, 0, 0, 0
62, 0.136, -17.894, 38.125, 0, 0, 0, 0
62, 0.611, -18.171, 38.125, 0, 0, 0, 0
62, 4.242, -20.026, 38.125, 0, 0, 0, 0
62, 8.362, -24.817, 38.125, 0, 0, 0, 0
62, 14.189, -29.353, 38.125, 0, 0, 0, 0
62, 18.481, -31.687, 38.125, 0, 0, 0, 0
62, 22.922, -33.252, 38.125, 0, 0, 0, 0
62, 26.57, -34.439, 38.125, 0, 0, 0, 0
62, 29.041, -34.8, 38.125, 0, 0, 0, 0
62, 37.175, -35.214, 38.125, 0, 0, 0, 0
62, 38.299, -35.183, 38.125, 0, 0, 0, 0
62, 45.34, -33.544, 38.125, 0, 0, 0, 0
62, 48.7, -32.79, 38.125, 0, 0, 0, 0
62, 49.388, -32.445, 38.125, 0, 0, 0, 0
62, 57.83, -27.694, 38.125, 0, 0, 0, 0
62, 59.83, -25.729, 38.125, 0, 0, 0, 0
62, 65.189, -20.068, 38.125, 0, 0, 0, 0
